1000 100
there 	0.14289436 0.03905481 0.36645615 -0.264017 -0.18692382 0.27314866 -0.7583148 0.31170446 0.32207897 0.5185457 0.0046883076 0.20868349 -0.3167954 0.36501744 0.15377934 0.3684196 0.2730132 -0.11983423 -0.2653857 -0.16618726 0.08539089 0.35946542 -0.567526 -0.2670209 0.66764295 0.1391829 -0.16389394 -0.2792527 -0.17416269 0.07838591 -0.31447643 -0.42462206 0.11808507 0.10439131 -0.004135944 -0.2048816 -0.24290185 -0.23074272 -0.34511495 0.19289534 -0.041578785 -0.5587752 0.1210386 0.3133488 0.41845632 0.28341708 0.075746626 -0.3585505 0.124869615 -0.1899411 -0.18985963 0.023496225 -0.3072994 -0.21114482 -0.0141981095 -0.30963144 0.15048684 -0.24962907 -0.3901782 0.054534134 0.20267582 -0.16592282 0.49555093 -0.37301302 0.21653378 0.22448653 0.12124816 0.42288938 -0.11324787 0.2808372 0.41300547 -0.03392089 -0.62442887 -0.17869073 0.35901687 0.46685344 0.20539014 0.13566656 -0.027856434 -0.4030516 -0.008986849 0.24159968 0.020020993 -0.45177794 0.30496365 -0.5559032 0.046887014 0.4926815 0.0546534 0.27306557 0.46154615 0.27634078 0.22988671 -0.11768429 -0.008254468 0.346432 -0.29435217 -0.26872045 -0.019518048 -0.26051486
million 	-0.54289436 -0.19094573 -0.34287632 0.08099669 0.25946453 -0.5681278 -0.30276018 -0.36333072 0.15844035 -0.7336503 -0.041491024 0.27316353 -0.7112071 -0.00547722 -0.09888637 0.29473674 -0.5539662 0.2982137 -0.102331646 0.055155028 0.21655478 0.045308527 0.46048653 0.57994384 -0.084647685 0.015426308 0.35504907 0.06908934 0.10141878 -0.2972608 0.5674938 -0.23915535 0.5325171 -0.43965507 -0.50342184 0.22150344 -0.13629176 0.6801323 0.39099646 0.4260972 0.06936096 0.16832 0.10559231 -0.051876556 0.36583933 -0.31320137 -0.15612549 -0.42257062 0.11116659 0.18384711 -0.28900528 0.011219807 -0.26011568 0.24901909 -0.52278847 0.3936845 0.15967628 -0.39992422 -0.49586588 0.007025044 0.31759346 0.041897893 0.40003157 0.16880673 0.46058226 -0.04669513 -0.40400937 -0.2470156 0.027946316 -0.09779648 0.39929992 -0.30856204 -0.3149488 -0.27760673 0.49326503 -0.1416114 0.4896068 -0.05517512 0.3658442 -0.34574538 -0.43785387 -0.017846137 -0.238867 0.1875128 -0.6310495 0.18542546 -0.2214661 0.17552605 0.32532436 -0.24997467 0.06186033 -0.27750558 -0.10630713 -0.21980743 0.21487324 0.14520922 0.1672459 0.08712573 0.1576566 0.02210423
cre	-0.27488226 0.43049425 0.054721825 0.451111 -0.36062968 0.017000932 0.86888635 -0.018902369 0.32776877 -0.08305338 0.32886356 -0.3318476 0.18792996 0.3458459 -0.05243009 0.17353566 0.48608416 0.19448946 -0.25022867 -0.28693712 0.5132109 0.06254544 -0.24203765 0.28204912 0.5065071 -0.14721836 0.15544693 0.28775322 0.11619815 0.30326054 0.65924215 0.6060591 -0.04233557 0.11902471 0.06475641 -0.14227878 -0.060461417 -0.4347725 0.42360917 -0.17947942 0.25565365 0.3400039 0.118487574 0.08319804 0.116289206 -0.5613308 0.23649368 0.047793686 0.18077917 0.0012165979 0.40514186 -0.58107257 -0.20154165 0.009695548 0.28273368 0.17305717 0.2248725 0.29709816 0.110137254 0.44338125 -0.30002898 -0.08832879 -0.30636576 0.101107776 0.24999766 0.027184665 0.0900408 0.2161021 -0.6452088 0.5580279 0.42489114 -0.057887696 -0.12669253 0.07553634 0.3398499 0.011365622 -0.40846574 0.20190454 -0.1907335 0.10935148 0.260262 0.42201498 -0.17051128 0.14030525 -0.34397668 -0.26523358 -0.06966917 -0.23634796 0.6014571 -0.043201074 0.8488671 0.33355492 -0.29867494 -0.43824047 -0.26687792 -0.007178098 0.06705573 0.32029182 0.18225895 0.31647897
Con	0.067477986 0.40834698 -0.2784454 0.013151772 0.39269572 0.18957536 0.20238183 0.44337457 -0.10759297 -0.30841255 -0.07199558 0.044535283 0.024885269 -0.020199046 0.05336762 0.43392044 -0.52026314 -0.022006594 0.26195863 0.58902234 -0.25833404 -0.16569346 -0.1744488 0.4076923 0.17645127 -0.2013011 -0.08627367 0.29581684 -0.0049773604 -0.5645755 -0.022146907 -0.32935464 -0.16361624 -0.4587868 -0.004887566 -0.17050266 -0.014809312 -0.37536165 0.18723182 -0.21194436 -0.28486753 -0.3314057 0.4746145 -0.14308068 -0.04702269 -0.43134174 0.122642376 0.1582048 0.30832565 0.028622592 0.6433127 -0.2797686 -0.2245257 -0.011730608 0.21716475 0.13724746 -0.45973024 0.24468511 0.17595547 0.1542734 -0.113874525 -0.3878153 -0.44169098 -0.1398777 -0.36796093 0.07235396 -0.21888372 0.015617404 0.13250144 -0.9580219 0.21306418 -0.34819546 -0.3286361 -0.26285163 -0.8605443 0.0615613 0.25444323 0.29041785 0.527669 0.2981078 -0.2409823 0.21856505 -0.35570365 0.066344686 -0.30570683 0.08839809 -0.061095603 -0.23063338 -0.009952486 -0.23140657 -0.678581 0.042354256 -0.07272374 -0.30948547 -0.17465144 0.67238843 -0.19661596 -0.064658046 0.2848305 0.27180415
ear 	-0.11716886 -0.21970165 -0.008621745 -0.6852309 -0.17843504 0.1382652 -0.12598446 -0.3300529 -0.345944 -0.32600486 -0.38832998 -0.1298703 0.25902593 -0.31203747 -0.26578984 -0.3089623 0.32289654 0.26451325 0.16846383 -0.36868382 0.13054425 0.05849439 0.27062106 -0.75174475 -0.1614304 -0.023883604 0.04869569 0.07350725 0.30743787 -0.025792543 0.33545968 0.6516725 0.54937357 0.5372659 0.3549571 -0.38327175 0.8325423 0.4107785 0.1334433 0.22033903 0.20034932 0.5025934 -0.27300507 -0.17646062 0.3945203 0.123832986 -0.15416571 -0.031929076 -0.10817379 -0.16047654 -0.052234754 0.10296611 0.041667968 0.12984334 0.19301409 0.053363677 -0.4246753 0.26971284 0.33047217 -0.17282102 -0.16186412 -0.105851606 0.050738834 0.101613306 0.7151417 -0.23701918 0.10110575 0.28852057 -0.08603545 0.16615331 0.5511733 0.5201995 0.09963948 -0.03664142 0.3498919 -0.60802513 -0.03204248 0.34721667 0.0673924 0.0149665475 0.1678406 0.08663924 0.5723218 0.11218931 -0.183934 0.22260572 0.22940037 -0.6350315 0.13086335 0.31962165 -0.55392593 -0.48463064 0.6048533 0.14665839 -0.011734633 0.05522356 -0.24901356 -0.12254022 0.2128225 -0.14433202
while 	-0.12387713 -0.3813483 -0.29558226 0.08692446 0.19749638 0.04435502 0.110980116 -0.11408527 0.33209682 -0.031128805 0.45714253 0.054965995 0.18324743 0.5233651 0.23298751 -0.1606955 0.6316366 -0.06978376 -0.31903204 -0.26159418 -0.28852025 0.29029146 -0.34114125 0.05846125 -0.10264334 0.019916825 0.298298 -0.5022503 0.30253506 -0.5399112 0.10952873 -0.61938596 -0.14522144 -0.017207742 -0.074846014 -0.15129927 -0.64255154 -0.044362936 -0.79234684 -0.06954011 -0.4606161 0.09265125 0.17143549 0.115912564 0.124079384 0.66432357 0.30527753 0.20414837 0.09923066 -0.59332776 -0.071774915 -0.08103821 -0.12349561 -0.30920568 0.5260034 -0.31772202 -0.28426394 -0.28407615 0.23548833 -0.22276312 0.5518658 -0.117105454 0.21792084 -0.055543374 0.28260863 -0.44546214 -0.64230967 0.45979047 -0.028820854 -0.3504503 -0.10943233 -0.45229882 -0.40098244 0.12312335 0.24381049 -0.09100766 -0.28282568 0.27666464 0.16269201 -0.7138469 -0.45846903 0.29991093 -0.75271213 -0.093224436 -0.50197846 -0.092494175 -0.5567269 -0.47622627 0.006291842 0.03831137 0.3427289 0.31451672 0.51038927 -0.18688619 0.11659163 0.580185 -0.117412955 -0.28360188 0.066229515 0.039471507
oy	0.6916142 0.21853058 -0.06481226 0.11075707 0.2864731 0.38477594 0.021308891 0.48667604 0.46152082 -0.11090344 0.5205617 0.34925193 -0.24334194 -0.1440069 -0.31022412 -0.06975071 0.09157669 -0.20255812 0.31218514 -0.26006073 -0.21569735 -0.13353917 0.046956077 -0.27094972 0.040121585 -0.119589455 0.3722083 -0.22213481 0.10539737 0.1446278 -0.54377323 -0.3763362 0.12754749 0.114715286 -0.39294732 0.1386632 0.047866486 0.26364064 -0.2872186 0.7021636 0.061674472 -0.90342593 -0.5312926 0.051696144 0.027656686 -0.42738634 -0.0014388263 -0.83306783 0.054138593 0.82173264 -0.071750805 -0.49989372 -0.19775029 0.26027057 0.21030426 0.21276242 -0.32544586 0.073400594 0.08317148 0.15331276 -0.34124967 -0.3386411 0.21984394 -0.29293576 -0.055907413 0.2703243 0.39552867 0.22395533 0.37957335 0.66138405 0.094007015 0.26628634 -0.4001537 -0.38209897 0.29156375 0.51338786 0.043903366 0.17138837 0.2271775 0.12039834 -0.2553921 -0.62588227 -0.0066562975 -0.31035653 0.0285009 0.06224667 -0.10925895 0.1717158 -0.6755911 -0.25373545 0.23558727 -0.32553336 0.15576929 -0.15122633 0.073122896 -0.4193747 0.2667949 0.034511797 -0.009247333 0.026361994
ove 	-0.34512088 0.64501864 0.54991513 0.41355973 -0.21801242 -0.3579978 -0.41139144 -0.007206708 -0.21719126 -0.1613363 -0.053622216 0.34051317 0.16547894 0.45473713 -0.27976778 0.35405633 0.14573872 -0.28837892 -0.25778052 0.23587593 0.09125818 0.0024551786 0.60600865 0.4154709 0.16183016 0.20119424 -0.011318527 -0.34240967 -0.014299542 0.02642104 -0.23550156 -0.010259274 -0.18875828 0.0154881105 0.1628561 -0.18855007 -0.06620288 -0.19240427 -0.071543775 0.22705382 -0.2284323 0.32084957 -0.17395914 -0.09980327 -0.3303312 0.28551465 -0.013833217 0.29124424 -0.43702245 -0.014217276 0.14268233 0.15679483 0.18022229 0.17364159 0.6737225 0.2980399 0.27740914 0.05237419 -0.28616217 -0.16428395 -0.20150495 -7.8603625e-05 -0.23528989 -0.5232262 -0.064826995 -0.13440882 0.14364251 0.3031997 0.46540862 0.22946967 -0.14296803 0.04406753 0.43067825 0.09090056 0.3950214 -0.15538993 -0.3737317 0.20508385 0.12426521 0.5400025 -0.096829236 0.3966193 -0.34760562 -0.11262082 -0.061048493 -0.39370775 -0.2667646 0.4786257 -0.041391276 0.19800147 -0.045587253 0.34131798 0.19569515 0.0876836 -0.11117216 0.07547732 -0.50985897 -0.2609341 0.20794532 0.1404418
fore 	-0.076304704 -0.63955307 0.07801473 -0.15769008 -0.31586534 -0.42122787 0.03756494 -0.23275681 -0.08916576 0.18099746 0.11666125 -0.3075713 0.25356162 0.026295185 0.15201649 0.22313146 0.16449541 0.115475655 -0.17237706 -0.3191196 0.064105764 -0.014700724 0.05641246 0.4345346 -0.11650187 -0.06860966 0.074713826 -0.16787507 0.17795835 0.014337353 -0.17685509 -0.34577948 -0.17813915 0.30483264 0.37163824 -0.072120845 0.058407374 0.13418072 0.3226481 0.19346209 0.22360814 0.07652641 -0.13781182 0.03947677 0.055419225 0.028045706 -0.4746766 -0.0092917085 0.4847038 0.23772195 -0.20219594 0.12246074 0.08371821 -0.2530904 0.1512349 0.5534503 -0.1814585 -0.2972316 0.25154522 -0.27854806 -0.28631878 -0.16035062 -0.32690126 0.028876275 -0.044133686 0.5009185 -0.04543826 -0.30427966 0.054808423 0.11563148 0.119066454 0.302464 -0.29927927 -0.42264223 -0.15303467 0.13865668 -0.24228147 0.13591297 -0.060164493 -0.39253488 -0.03857234 -0.01664708 -0.3276617 0.3589897 0.055835344 -0.055253044 0.1817455 -0.06767975 0.2042434 0.022705093 -0.21265101 0.21202037 0.2804089 0.150076 -0.10841335 0.1519353 -0.29038128 -0.4776042 -0.06318815 0.3830526
We 	-0.27515215 -0.0011311918 0.293666 0.3206738 0.11181781 -0.17168978 -0.40194303 -0.15683112 0.28832442 0.10494959 0.30428746 0.23599836 -0.18620878 -0.0855363 -0.6279396 -0.0868059 0.19175103 -0.13971347 0.19212918 0.10091686 -0.383411 -0.29181936 -0.36367035 0.0017279088 -0.4132235 0.20535415 0.9960978 -0.0063975602 0.022992827 0.28661853 0.21773928 0.3117083 0.5033123 -0.046284065 0.06299999 -0.04195434 -0.07124886 -0.16546685 0.19313079 -0.2563374 -0.10438825 -0.0701095 0.08249478 0.1825708 0.113284014 0.16037244 0.163041 -0.27327406 -0.13544409 -0.06726025 -0.16505338 0.13687707 -0.57415396 -0.20842457 0.6791633 -0.021709088 0.22547948 0.22016586 -0.33339947 0.27645022 -0.24482693 0.16632776 0.06509298 -0.36856994 -0.13326254 -0.32325524 -0.14278539 -0.60895574 -0.027731478 0.056916654 0.17741567 -0.12876546 0.13347557 -0.6203115 0.34363222 0.17170218 0.23466112 0.31053296 -0.6155321 -0.23803267 -0.2383278 -0.37276253 -0.272643 -0.29602358 0.4459443 -0.52166116 -0.069465384 0.31711888 -0.21715286 -0.02475056 0.16040063 0.17169593 -0.46735615 0.39644742 -0.33520132 -0.12856707 0.031596143 -0.107740454 0.3521301 -0.23193824
the s	0.30127728 -0.37265027 -0.55146134 0.33683085 0.26388755 -0.11062967 -0.47972953 0.4747606 0.16497874 0.2944037 0.14436662 -0.0527448 -0.020808786 0.10759129 0.21909842 0.20471871 0.038245566 -0.35311508 0.61631316 0.07693309 0.2021228 -0.21609268 -0.20420808 0.151521 -0.4594218 0.064258076 -0.36418742 -0.35009128 0.15521404 0.28757077 -0.37525585 -0.057916313 0.4437199 0.3557695 0.19273767 -0.22476402 0.104870364 0.4645157 0.103948794 0.06497024 -0.11945903 -0.18917893 -0.1356554 -0.8408474 0.2228731 -0.0961295 0.2884569 0.8203944 0.1364224 -0.21272129 0.15612152 0.058145117 -0.20907633 -0.01966521 0.3993338 -0.18110776 0.43491158 -0.078262076 0.15901831 -0.038873207 -0.016005153 0.033002287 0.14461865 -0.103982866 0.5366131 0.02433265 0.35873866 0.17444927 -0.24758087 0.36931622 0.14880307 0.5111805 -0.07909128 0.5330322 -0.19085513 0.050458252 -0.15573698 0.532609 0.019245371 0.044462685 0.34826007 0.31426468 0.2105681 0.27284384 0.12407841 -0.00476465 -0.035954535 -0.46018916 0.39696288 0.08923028 -0.44534492 0.21276742 0.21791795 0.41011608 -0.09670532 -0.5350928 0.51507246 0.8971281 0.43621302 0.15796182
ard 	-0.14533181 0.17874894 0.7125422 -0.45420662 0.035474982 -0.054340143 0.12540892 0.2624813 -0.09416224 -0.012024753 0.19900963 0.23067422 0.12657744 -0.552901 0.095286526 0.25099403 0.084867075 0.61489165 -0.571669 -0.54224 0.20644172 0.04705456 -0.251183 0.21689805 0.09216717 -0.31918946 -0.7229241 0.083038986 -0.2752237 -0.26073992 -0.7769106 0.46371177 -0.048350297 0.2030026 -0.30848515 -0.3285962 0.37961972 0.3283114 -0.019427568 -0.10795035 0.34369323 -0.0089478195 -0.12628084 -0.7190376 0.08522957 -0.028122127 -0.6517309 -0.42423242 -0.7069499 -0.3840628 -0.120977 0.26894414 0.022707924 0.21416326 -0.12960508 0.45185345 -0.02128324 0.1444044 -0.045427293 -0.32236424 0.18195665 0.056888677 -0.15845896 -0.22130984 -0.32138053 0.15417957 0.1700778 0.34551328 0.10647637 -0.09269446 0.008543238 -0.39983025 0.2098057 -0.013290079 0.07892336 0.18195541 -0.15315166 0.20626447 0.25743318 0.31465596 0.42173183 0.33824793 0.30474633 0.05784229 0.09948423 0.34228215 -0.22122265 0.9511227 -0.17643017 -0.019300029 0.46464556 -0.1789113 0.3322112 0.27968884 -0.25077417 0.16884123 -0.038454823 0.48505774 0.23236099 -0.25033116
uthor	0.00422059 0.029256571 -0.27451363 -0.0018894076 -0.37231007 -0.11822886 -0.45038196 -0.4396503 0.06519121 -0.38001817 -0.022966482 -0.19958594 -0.5964967 0.058845386 0.31064087 0.36923268 -0.12945841 0.106804624 0.40024608 -0.13896555 0.7847793 0.11563974 0.53352094 -0.25472638 -0.303575 0.39995915 -0.67270833 0.059788883 0.58999205 -0.008166656 0.23118177 -0.28720436 -0.09534762 0.11530796 -0.5347785 0.43962434 0.71341705 0.53182244 0.56896466 -0.22533418 -0.2974693 0.22595836 0.41040376 0.16720931 -0.15787646 0.1835826 -0.29765654 -0.09504148 -0.43673062 0.006636967 0.46691483 -0.16697864 -0.26378 -0.48912138 -0.42870358 -0.12022334 -0.14119142 -0.15751703 -0.26657945 0.057320267 -0.40363893 -0.22170702 -0.35578653 0.1383102 0.20606935 0.2687991 -0.17921606 -0.12245231 -0.04273155 -0.030588552 -0.038446855 0.10466283 -0.297884 0.55473375 0.063227475 -0.2862698 -0.627447 -0.12060505 -0.23546758 0.049860038 0.30341268 0.0472385 0.20062004 0.05176921 -0.09389638 -0.24157152 -0.40534666 -0.0033414392 0.10684537 -0.03307201 -0.15669763 0.1940667 0.13487576 0.6853075 -0.1530194 -0.39722145 -0.17727244 0.35293278 0.38396174 -0.47451037
serv	0.40293255 -0.3485002 0.42427307 -0.23240454 0.32830927 0.5164127 -0.17784852 0.42197284 0.31871724 0.18025126 0.17239308 -0.3238818 0.78722274 -0.16268444 -0.08049096 0.62904847 -0.07646196 -0.48645952 -0.46283567 -0.22507751 -0.24674484 -0.12533396 -0.819825 0.16953158 -0.21833117 -0.32125363 0.17450227 -0.11734746 -0.19786757 -0.7233981 -0.36790568 -0.3611027 -0.09241846 -0.13136995 -0.24757132 -0.07321287 0.23846382 -0.22539766 -0.23271556 -0.11485531 -0.34122157 -0.37301594 -0.24868396 -0.13411668 0.114491045 -0.1742533 0.24179618 0.38853702 -0.0003666822 0.2638254 -0.023437373 0.28339052 0.05942413 0.08914308 -0.27441287 -0.04539883 -0.431657 0.3375029 0.27232033 0.12677003 0.083337694 0.33807266 -0.106004685 -0.31851107 -0.86634517 -0.015949622 -0.10848952 0.50908387 -0.049969595 0.14686564 0.30671638 0.19903482 -0.32389563 0.12510948 -0.16179183 0.07930778 0.25616804 0.46399984 0.18303403 0.11800186 -0.10522798 0.545327 0.68298304 0.057995208 -0.055584464 -0.35060382 0.13530718 -0.31742164 -0.26071894 0.121720225 -0.51765436 0.8174384 0.52421075 -0.079952866 -0.04597785 -0.11789799 0.067469925 -0.11143584 0.08812016 -0.4988539
and the 	0.4846061 -0.041956194 0.17374824 -0.6378551 0.7488045 0.7931812 -0.045426343 -0.52042574 -0.03375669 -0.21007913 0.1449534 -0.009602256 0.10033388 0.06839374 0.4226202 0.54273295 -0.062356483 0.2722584 -0.036339417 0.513663 0.14805277 0.67289156 0.40014565 -0.18746823 -0.26975992 -0.19745019 -0.28998291 -0.09408448 -0.6196558 -0.30031672 -0.4523285 0.2752344 -0.117521405 -0.7729439 0.47777802 -0.30145097 -0.38432902 0.08529682 0.1708155 -0.12765223 0.03814558 -0.16709363 -0.33632314 -0.1926493 -0.32704934 0.19522347 0.28585902 -0.0664504 -0.22548094 -0.24215546 -0.5637246 0.05516497 0.14068377 0.18300232 0.059583418 0.31535318 0.21005622 -0.44564378 -0.36713815 -0.29395038 0.0036368072 0.075650476 0.15644383 0.0076711345 -0.17567468 0.45327356 -0.12176658 -0.1876619 0.07434926 0.11663017 -0.19170187 -0.31951156 0.8706273 0.30956694 -0.11644972 0.2083149 0.14734146 0.2707045 -0.19552186 -0.14242397 -0.34816575 0.7995489 0.48976374 0.45691466 -0.13520683 0.1375401 0.39225888 -0.039079353 0.14828044 -0.39973512 -0.21497911 -0.18027033 0.08023033 -0.11639607 -0.2785747 -0.06637383 0.20794016 -0.16272858 -0.70638144 -0.10122412
ident 	-0.21037254 -0.21362129 -0.071446545 -0.9528476 -0.4293893 -0.3144468 -0.0600112 -0.32410583 0.09541039 0.29177898 0.51137435 0.5791451 -0.30436718 -0.6207738 -0.27400383 -0.3422883 0.1286552 0.027393749 -0.0010027587 -0.35548773 -0.2338336 0.027550824 -0.01561781 0.30032805 0.021869302 0.17975284 -0.3930603 0.31784272 -0.036795408 0.11359696 0.37723458 0.10383952 0.3262073 0.24500778 0.10100368 -0.5927841 0.1812915 0.42275724 0.16958612 0.09398914 -0.5293689 -0.3463846 -0.36839727 0.39061993 -0.08879687 0.1807313 0.02948822 -0.19183934 0.20944478 0.51828825 -0.013058022 0.61968887 0.42239404 -0.05900082 -0.005190015 -0.3391108 -0.13472421 -0.29632556 -0.051162258 0.33392718 0.107232794 0.18684572 -0.016382739 -0.19169927 0.042871997 0.026596598 0.18848683 0.27964678 -0.74332774 -0.38419062 -0.6584922 0.2561393 -0.023160942 0.7218449 -0.48981017 0.22948538 -0.51866734 0.0021614367 0.13703658 -0.11183725 -0.17437665 0.040005174 0.31074733 0.1329949 -0.6254152 0.10747416 0.32894218 -0.59016955 -0.21477255 -0.19642557 0.06780228 0.6452489 -0.48674405 -0.6679022 -0.4626525 -0.083701745 -0.059872016 0.7943605 -0.13361871 0.00016446225
gu	0.18544541 0.31536186 0.45293665 -0.08443271 0.21606244 -0.40125597 -0.40301284 -0.49656627 0.3707613 0.33327153 0.07350198 0.19573754 -0.0020461231 -0.77890235 0.13104469 -0.96608853 -0.23567963 0.1467188 -0.5102543 0.5009497 -0.28052992 -0.5422522 0.32272086 -0.20298366 -0.36454582 0.43097273 0.04757954 -0.30301493 -0.33403727 0.20028368 -0.12261439 -0.19085142 0.17094731 0.29665717 0.2746181 0.4211386 -0.10773327 0.05692529 -0.19387761 0.3130171 -0.6673948 0.13835607 -0.07425105 -0.2532428 0.1571235 -0.6449074 -0.3341873 -0.0052555352 0.5147999 0.076174796 0.25619808 -0.22261284 0.72698635 0.10736738 -0.67536396 -0.03347938 0.11046605 0.08393136 -0.24347185 0.12762655 -0.14750911 0.27842042 -0.62592065 -0.4179829 -0.068700515 0.24027836 -0.5513033 0.13774113 0.36433318 0.25222355 -0.14054139 0.09280576 0.06679666 -0.6517072 -0.05181662 0.4147934 -0.03507019 0.09488247 0.23555182 0.046796437 0.04363005 -0.09499501 -0.394978 -0.49317688 0.30694878 0.16441901 0.4709777 -0.08715159 0.46719545 0.17305306 -0.1762558 0.24699351 -0.14008504 0.6107203 0.28269786 -0.45889467 -0.15241796 0.3159229 0.3584427 -0.19799756
last 	0.1887675 0.15949048 -0.18170385 0.15882657 0.22199303 -0.15992638 0.035044633 0.40916216 -0.037513636 -0.3554519 0.042943746 0.38539523 0.31929666 0.16507158 -0.27877846 -0.29769105 0.39978904 -0.1299079 0.24512471 0.2136245 -0.10849513 -0.08436455 -0.25009054 0.101190194 -0.1741619 0.08674915 -0.2955998 -0.45712492 -0.13503712 0.11881119 -0.21607047 1.0711741 -0.20635416 -0.23683244 0.3988952 -0.5303322 0.29596967 -0.37279195 0.38376084 0.4170552 -0.4523048 0.21282932 -0.19642949 0.2659628 0.30085337 -0.0068421103 -0.109262586 0.29233813 0.15819545 -0.14950877 -0.33675617 -0.0757778 -0.19689849 -0.38936386 -0.13649514 -0.21496424 0.10340309 -0.3577545 -0.02545984 -0.48265278 -0.7069262 0.091325045 0.23646782 -0.43124807 -0.028932825 0.20936844 -0.07959375 0.18851101 -0.23047602 -0.8018024 0.31014207 -0.26725504 -0.48507696 0.112905204 0.24816379 -0.32093713 0.080232024 0.23931402 -0.16399227 -0.26341617 -0.3042874 -0.23716927 0.1280979 0.3658747 0.20880675 -0.026678614 -0.5054645 -0.14256361 0.04445927 -0.02423273 -0.2819666 0.11364886 -0.13844745 -0.11182329 -0.0852968 0.06182356 0.0319525 -0.039352696 0.31277362 -0.3207848
only 	-0.06448301 -0.052459687 0.123739965 0.47541413 -0.09951343 -0.40700465 0.49486923 -0.027197748 -0.09054797 -0.2719236 -0.006431587 0.38021487 -0.017250538 0.031892717 0.03420618 0.36087704 0.02806227 0.43055058 0.5153643 -0.23271838 -0.012425363 -0.176442 0.12616475 -0.011262711 -0.6877328 -0.32720852 0.56309 0.066486984 -0.2058971 0.47096205 0.232626 -0.048693318 -0.03144139 0.2778876 0.020378545 0.115393594 -0.5931686 -0.27936813 0.52016705 -0.2669926 -0.013654336 0.4290085 0.41319868 0.4992279 0.43681914 -0.045274083 0.013114471 0.21356928 0.31391388 -0.20148997 -0.12600166 0.100097686 0.15646222 0.3358632 0.52349967 -0.14085183 0.5317737 -0.28434396 -0.018576588 0.06639487 0.0102053955 -0.43064004 -0.40909293 -0.09306452 0.018716052 0.36678874 -0.17528136 -0.0328393 0.10240798 0.37370405 0.50125146 -0.49190718 -0.2545333 -0.27316868 0.031502634 0.507783 0.03325884 -0.08799548 -0.29311255 0.09494368 0.089367196 -0.2122971 -0.42671922 -0.5415351 0.07694744 -0.70124245 -0.135557 0.34939152 0.5710521 0.19784206 0.7877364 -0.030315518 -0.034862224 -0.36955425 -0.30113623 0.43219474 -0.5571993 -0.06349577 -0.07545626 0.47656283
ever 	-0.19445777 -0.37254274 0.1905514 -0.057034627 0.063693024 -0.33642247 -0.07953568 0.12347256 -0.04888037 0.3780552 -0.2585463 -0.3924587 0.05409215 0.17896374 0.3106373 -0.039545953 -0.21909206 -0.21839029 -0.342312 -0.54703945 -0.50918573 0.42128146 0.08325693 0.6230327 -0.0037968159 0.37306443 -0.22880262 -0.14036937 -0.293635 -0.12332542 -0.41745037 -0.25263986 0.22310796 0.24045691 0.83414316 0.56718063 0.023029178 0.5540383 -0.052877948 -0.1742997 0.60681707 0.25114083 0.017478392 -0.19724432 0.263156 0.3493601 -0.48125988 -0.44334075 0.35300568 -0.27046227 0.39482725 -0.1597452 -0.30683804 0.3012405 0.30597198 -0.21255904 0.20267308 -0.27119172 0.50694215 0.5366857 -0.3788824 -0.06890825 -0.03863415 0.7475338 0.067689046 0.6275692 -0.17278427 0.2577823 0.0044708475 0.43855613 0.16116899 -0.082606755 0.014815468 -0.53846467 -0.31039065 -0.5260047 -0.17089117 0.12122457 -0.6530518 0.23508576 -0.04506228 -0.13541973 -0.5091216 0.42725605 0.4429932 -0.38425338 -0.22946386 0.38397434 -0.56117105 0.374003 0.11000705 0.2732437 0.3949846 -0.14172901 -0.36358032 0.55305797 0.012749564 0.1836186 0.19815634 0.08156188
ia	-0.22158657 -0.07464493 0.080964856 -0.112297095 0.014588438 0.33650303 0.11444567 -0.32631278 0.54449534 0.33813375 0.304764 -0.41325587 -0.17509344 0.053110763 -0.44436038 0.08771336 -0.34025097 -0.10377443 0.37795663 -0.6293687 0.35751194 -0.6914155 -0.20667852 0.0152230635 -0.041821986 0.0701811 0.2254443 0.43035546 0.02036716 0.36562693 -0.4719243 -0.45098984 0.92525893 0.09018831 0.11571772 -0.2964419 0.16098188 -0.05698493 -0.38990724 0.44614378 0.38058245 0.4652515 0.23899442 -0.20266822 -0.19097544 -0.14184672 -0.23357326 0.7180165 -0.21037793 -0.10246189 -0.13452244 -0.37838066 0.13241346 0.34034345 0.17695442 -0.7537788 0.59544146 -0.083260864 -0.43456683 0.040059477 -0.09736261 0.62468547 0.35819012 -0.5229585 0.02300148 -0.04917781 0.2608052 0.2705242 -0.18375456 -0.3301831 -0.12526175 0.33077964 0.30816343 -0.38339996 0.1060878 0.1608792 -0.16824517 -0.2032479 0.1654672 0.56059337 -0.25542432 -0.5996266 -0.2212153 0.43103683 -0.40138495 0.07104944 0.4604469 0.59451807 -0.07678839 0.08281122 -0.43749136 -0.19032124 -0.53547615 0.050039932 -0.49056923 0.32808656 -0.25490138 0.15813169 -0.6687237 0.07863989
